country_code;year;gdp_value
BMU;1974;312600000
BMU;1975;345000000
BMU;1976;386300000
BMU;1977;447000000
BMU;1978;475800000
BMU;1979;517200000
BMU;1980;613299968
BMU;1981;739100032
BMU;1982;785500032
BMU;1983;889400000
BMU;1984;985699968
BMU;1985;1039500032
BMU;1986;1173500032
BMU;1987;1296499968
BMU;1988;1415100032
BMU;1989;1501500032
BMU;1990;1592400000
BMU;1991;1634900000
BMU;1992;1679900000
BMU;1993;1820359900
BMU;1994;1867160100
BMU;1995;2030750000
BMU;1996;2695390000
BMU;1997;2932827000
BMU;1998;3130748000
BMU;1999;3324433000
BMU;2000;3480219000
BMU;2001;3680483000
BMU;2002;3937228000
BMU;2003;4186525000
BMU;2004;4484703000
BMU;2005;4868136000
BMU;2006;6144000000
BMU;2007;6767000000
BMU;2008;6980000000
BMU;2009;6656000000
BMU;2010;6634526000
BMU;2011;6312691000
BMU;2012;6378188000
BMU;2013;6465756000
BMU;2014;6413988000
BMU;2015;6654541000
BMU;2016;6899911000
BMU;2017;7142316000
BMU;2018;7224329000
BMU;2019;7484113000
BTN;1980;135653295.165394
BTN;1981;146391639.722864
BTN;1982;148934334.038055
BTN;1983;165585940.594059
BTN;1984;169264991.197183
BTN;1985;172217502.021019
BTN;1986;201375725.614592
BTN;1987;253182453.703704
BTN;1988;283855833.333333
BTN;1989;275949889.09427
BTN;1990;299787275.842376
BTN;1991;250045839.929639
BTN;1992;250794359.567901
BTN;1993;235239570.350935
BTN;1994;270801565.189672
BTN;1995;303053462.843047
BTN;1996;316420860.852385
BTN;1997;365964500.137703
BTN;1998;376955087.251575
BTN;1999;419035810.496981
BTN;2000;424464089.897641
BTN;2001;461444513.66815
BTN;2002;520849551.532606
BTN;2003;604041957.921855
BTN;2004;682523857.01677
BTN;2005;796938120.181406
BTN;2006;874989895.601121
BTN;2007;1168308516.63301
BTN;2008;1227808790.6733
BTN;2009;1234014291.82342
BTN;2010;1547991317.81183
BTN;2011;1777101316.67756
BTN;2012;1781281281.57912
BTN;2013;1756215665.09323
BTN;2014;1907090813.45906
BTN;2015;2003598212.99135
BTN;2016;2158972129.00307
BTN;2017;2450364928.07302
BTN;2018;2446866404.93058
BTN;2019;2530547157.56678
BOL;1960;373879363.595386
BOL;1961;406684585.719294
BOL;1962;444665186.397102
BOL;1963;478805990.083307
BOL;1964;539491477.320156
BOL;1965;604377104.377104
BOL;1966;669191919.191919
BOL;1967;755808080.808081
BOL;1968;857912457.912458
BOL;1969;929629629.62963
BOL;1970;1017003367.00337
BOL;1971;1095622895.6229
BOL;1972;1257615644.97932
BOL;1973;1262968515.74213
BOL;1974;2100249875.06247
BOL;1975;2404697651.17441
BOL;1976;2731984007.996
BOL;1977;3227436281.85907
BOL;1978;3758220889.55522
BOL;1979;4421343606.18135
BOL;1980;4526916802.61011
BOL;1981;5872756933.11582
BOL;1982;5587490264.8127
BOL;1983;5422440961.87886
BOL;1984;6169501037.97622
BOL;1985;5377277406.71638
BOL;1986;3958338883.22338
BOL;1987;4323623622.1622
BOL;1988;4597615562.66594
BOL;1989;4715978868.21613
BOL;1990;4867582620.20708
BOL;1991;5343274311.56789
BOL;1992;5643893347.00679
BOL;1993;5734676560.92471
BOL;1994;5981244886.917
BOL;1995;6715220507.05164
BOL;1996;7396966657.47054
BOL;1997;7925673448.41368
BOL;1998;8497545598.08352
BOL;1999;8285075872.27307
BOL;2000;8397912509.09679
BOL;2001;8141537937.61068
BOL;2002;7905485216.17852
BOL;2003;8082364868.39357
BOL;2004;8773451738.91129
BOL;2005;9549077869.10651
BOL;2006;11451869164.7112
BOL;2007;13120183156.7149
BOL;2008;16674324634.2373
BOL;2009;17339992165.2422
BOL;2010;19649631314.0482
BOL;2011;23963033430.5954
BOL;2012;27084497482.8616
BOL;2013;30659338880.3786
BOL;2014;32996188012.6821
BOL;2015;33000198248.3362
BOL;2016;33941126200.0606
BOL;2017;37508642165.3366
BOL;2018;40287647930.4761
BOL;2019;40895322843.7851
BIH;1994;1255802469.1358
BIH;1995;1866572953.73665
BIH;1996;2786045321.63743
BIH;1997;3671816504.23851
BIH;1998;4116699437.4041
BIH;1999;4685733115.46841
BIH;2000;5505887894.48893
BIH;2001;5748993411.42021
BIH;2002;6651106833.49374
BIH;2003;8369878822.85055
BIH;2004;10596205714.2857
BIH;2005;11222953519.4252
BIH;2006;12864610993.5219
BIH;2007;15778767669.6991
BIH;2008;19112739664.4697
BIH;2009;17613836209.9581
BIH;2010;17176781336.7644
BIH;2011;18644723860.9709
BIH;2012;17226849297.07
BIH;2013;18178503835.4491
BIH;2014;18558343508.3435
BIH;2015;16211541820.2438
BIH;2016;16913330693.9653
BIH;2017;18080118128.3854
BIH;2018;20183510561.2553
BIH;2019;20164193806.88
BWA;1960;30412308.9864012
BWA;1961;32902336.644746
BWA;1962;35643207.6265246
BWA;1963;38091150.566196
BWA;1964;41613969.0506064
BWA;1965;45790869.7473126
BWA;1966;51464435.1464435
BWA;1967;58646443.5146444
BWA;1968;66248256.6248257
BWA;1969;77356914.0788191
BWA;1970;96245114.4611949
BWA;1971;126957494.407159
BWA;1972;165258093.875959
BWA;1973;244129088.027662
BWA;1974;306033848.417954
BWA;1975;355172413.793103
BWA;1976;372010119.595216
BWA;1977;451603325.415677
BWA;1978;590376720.598889
BWA;1979;819877300.613497
BWA;1980;1060923829.13021
BWA;1981;1073861599.13948
BWA;1982;1014907254.54016
BWA;1983;1172258182.14969
BWA;1984;1240796364.75662
BWA;1985;1114764007.14811
BWA;1986;1392634771.9653
BWA;1987;1965274882.36345
BWA;1988;2644536804.11244
BWA;1989;3083800684.89751
BWA;1990;3790567051.86778
BWA;1991;3942792837.35655
BWA;1992;4146513722.33019
BWA;1993;4160086253.1468
BWA;1994;4259330999.03151
BWA;1995;4730611067.02258
BWA;1996;4847752842.78924
BWA;1997;5020214747.45261
BWA;1998;4790458837.17078
BWA;1999;5484257417.17844
BWA;2000;5788329609.15755
BWA;2001;5489608299.66445
BWA;2002;5438857106.73536
BWA;2003;7511582173.37724
BWA;2004;8957467706.5354
BWA;2005;9918907108.09702
BWA;2006;10137883299.3156
BWA;2007;10939053365.4786
BWA;2008;10945070441.9283
BWA;2009;10267133177.7334
BWA;2010;12786654498.3514
BWA;2011;15351972361.1477
BWA;2012;14380004175.1194
BWA;2013;14901750991.2012
BWA;2014;16250781586.6579
BWA;2015;14420593484.0557
BWA;2016;15646354089.458
BWA;2017;17405588070.4332
BWA;2018;18663265549.0196
BWA;2019;18340480936.0444
BRA;1960;15165569912.5199
BRA;1961;15236854859.469
BRA;1962;19926293839.0163
BRA;1963;23021477292.2093
BRA;1964;21211892259.9904
BRA;1965;21790035117.19
BRA;1966;27062716577.9111
BRA;1967;30591834053.9653
BRA;1968;33875881876.3672
BRA;1969;37458898243.8609
BRA;1970;42327600098.2412
BRA;1971;49204456700.4516
BRA;1972;58539008786.3684
BRA;1973;79279057730.829
BRA;1974;105136007528.76
BRA;1975;123709376567.89
BRA;1976;152678020452.829
BRA;1977;176171284311.761
BRA;1978;200800891870.164
BRA;1979;224969488835.181
BRA;1980;235024598983.261
BRA;1981;263561088977.129
BRA;1982;281682304161.041
BRA;1983;203304515490.795
BRA;1984;209023912696.839
BRA;1985;222942790435.299
BRA;1986;268137224729.722
BRA;1987;294084112392.66
BRA;1988;330397381998.489
BRA;1989;425595310000
BRA;1990;461951782000
BRA;1991;602860000000
BRA;1992;400599250000
BRA;1993;437798577639.752
BRA;1994;558111997497.263
BRA;1995;769305386182.849
BRA;1996;850426432991.742
BRA;1997;883199625324.675
BRA;1998;863723411632.917
BRA;1999;599388579985.673
BRA;2000;655420645476.906
BRA;2001;559372276081.966
BRA;2002;507962487700.024
BRA;2003;558319920831.979
BRA;2004;669316654017.094
BRA;2005;891630177251.068
BRA;2006;1107640289615.23
BRA;2007;1397084349956.35
BRA;2008;1695824565983.2
BRA;2009;1667019783585.08
BRA;2010;2208871646202.82
BRA;2011;2616200980392.16
BRA;2012;2465188674415.03
BRA;2013;2472806919901.67
BRA;2014;2455993625159.37
BRA;2015;1802214373741.32
BRA;2016;1795700168991.49
BRA;2017;2062831045935.95
BRA;2018;1885482534238.33
BRA;2019;1839758040765.62
BRN;1965;114040245.655299
BRN;1966;132758395.400497
BRN;1967;139030445.576898
BRN;1968;160819286.554292
BRN;1969;161211289.690318
BRN;1970;179080099.307461
BRN;1971;197523179.241883
BRN;1972;270818555.823521
BRN;1973;433092003.579273
BRN;1974;1073577085.64159
BRN;1975;1168304305.65513
BRN;1976;1423061356.64562
BRN;1977;1732721160.94122
BRN;1978;1941600703.60598
BRN;1979;2803780005.51826
BRN;1980;4928824957.96749
BRN;1981;4366213849.57637
BRN;1982;4264252336.4486
BRN;1983;3844723142.45149
BRN;1984;3782523088.4628
BRN;1985;3523612563.06532
BRN;1986;2358592817.12134
BRN;1987;2754463437.79677
BRN;1988;2690717551.18267
BRN;1989;2985467979.28524
BRN;1990;3520551724.13793
BRN;1991;3701667052.55846
BRN;1992;4183548189.07305
BRN;1993;4105706151.75145
BRN;1994;4087337959.93191
BRN;1995;4734020036.68689
BRN;1996;5115602836.87943
BRN;1997;5197332974.13793
BRN;1998;4051147227.53346
BRN;1999;4600000000
BRN;2000;6001153306.2645
BRN;2001;5601090584.36122
BRN;2002;5843329107.56171
BRN;2003;6557333084.60567
BRN;2004;7872333215.00414
BRN;2005;9531402847.87311
BRN;2006;11470703002.0769
BRN;2007;12247694247.2298
BRN;2008;14393099068.5859
BRN;2009;10732366286.2643
BRN;2010;13707370737.0737
BRN;2011;18525319977.7407
BRN;2012;19047940300.8963
BRN;2013;18093829923.2737
BRN;2014;17098342541.4365
BRN;2015;12930394937.8137
BRN;2016;11400854267.7188
BRN;2017;12128104859.1498
BRN;2018;13567351175.0315
BRN;2019;13469422958.5105
BGR;1980;19839230769.2308
BGR;1981;19870000000
BGR;1982;19342000000
BGR;1983;16563666666.6667
BGR;1984;17594944444.4444
BGR;1985;17155421052.6316
BGR;1986;20249294117.6471
BGR;1987;28101000000
BGR;1988;22555941176.4706
BGR;1989;21988444444.4444
BGR;1990;20632090909.0909
BGR;1991;10943548387.0968
BGR;1992;10350515463.9175
BGR;1993;10829710144.9275
BGR;1994;9697416974.16974
BGR;1995;18983303571.4286
BGR;1996;12294221472.7375
BGR;1997;11315986087.1633
BGR;1998;15030695296.5235
BGR;1999;13627323284.5405
BGR;2000;13245833843.5454
BGR;2001;14183497963.1071
BGR;2002;16402846413.0958
BGR;2003;21144983551.6823
BGR;2004;26157894736.8421
BGR;2005;29869283400.0381
BGR;2006;34379808888.6039
BGR;2007;44405101469.5591
BGR;2008;54438966419.8639
BGR;2009;52023504656.2878
BGR;2010;50381825504.2642
BGR;2011;57386216850.3377
BGR;2012;54033250328.5151
BGR;2013;55615397665.5809
BGR;2014;56901994980.3283
BGR;2015;50647442756.7445
BGR;2016;53806894796.3801
BGR;2017;58971520599.2509
BGR;2018;66230155099.5775
BGR;2019;68558815111.6199
BFA;1960;330442817.168859
BFA;1961;350247237.11684
BFA;1962;379567178.256898
BFA;1963;394040749.12567
BFA;1964;410321785.631059
BFA;1965;422916848.424208
BFA;1966;433889831.584706
BFA;1967;450753993.176448
BFA;1968;460442864.205949
BFA;1969;478298781.545658
BFA;1970;458404330.125096
BFA;1971;482411278.982439
BFA;1972;578595583.975723
BFA;1973;674773821.151416
BFA;1974;751133642.647461
BFA;1975;939972703.463021
BFA;1976;976547572.215824
BFA;1977;1131225278.77773
BFA;1978;1475584037.28156
BFA;1979;1748480982.18517
BFA;1980;1928720390.28869
BFA;1981;1775842679.94056
BFA;1982;1754450379.2077
BFA;1983;1600278756.43589
BFA;1984;1459880352.6483
BFA;1985;1552493413.98989
BFA;1986;2036303381.20142
BFA;1987;2369835438.62393
BFA;1988;2616040645.87263
BFA;1989;2615588545.68629
BFA;1990;3101301780.95067
BFA;1991;3135045684.1006
BFA;1992;2240264711.54816
BFA;1993;2332018010.55341
BFA;1994;1895290964.80829
BFA;1995;2379518099.2266
BFA;1996;2586550747.09844
BFA;1997;2447669403.89018
BFA;1998;2804902723.73145
BFA;1999;3364819316.6129
BFA;2000;2956746304.20757
BFA;2001;3190371050.45524
BFA;2002;3622350203.94595
BFA;2003;4740768355.22974
BFA;2004;5451688868.42974
BFA;2005;6146352742.03313
BFA;2006;6547420133.69942
BFA;2007;7625723123.54939
BFA;2008;9451436358.96861
BFA;2009;9450697335.53565
BFA;2010;10109618964.2848
BFA;2011;12080296644.0643
BFA;2012;12561016091.4673
BFA;2013;13444301139.1384
BFA;2014;13943016923.9017
BFA;2015;11832159275.603
BFA;2016;12833363370.174
BFA;2017;14106956830.0857
BFA;2018;16059910870.6239
BFA;2019;15990803569.9961
BDI;1960;195999990
BDI;1961;202999992
BDI;1962;213500006
BDI;1963;232749998
BDI;1964;260750008
BDI;1965;158994962.962963
BDI;1966;165444571.428571
BDI;1967;178297142.857143
BDI;1968;183200000
BDI;1969;190205714.285714
BDI;1970;242732571.428571
BDI;1971;252842285.714286
BDI;1972;246804571.428571
BDI;1973;304339839.552146
BDI;1974;345263492.063492
BDI;1975;420986666.666667
BDI;1976;448412753.623188
BDI;1977;547535555.555556
BDI;1978;610225555.555556
BDI;1979;782496666.666667
BDI;1980;919726666.666667
BDI;1981;969046666.666667
BDI;1982;1013222222.22222
BDI;1983;1082926304.46477
BDI;1984;987143931.166987
BDI;1985;1149979285.77347
BDI;1986;1201725497.06578
BDI;1987;1131466494.01101
BDI;1988;1082403219.48787
BDI;1989;1113924130.41149
BDI;1990;1132101252.51817
BDI;1991;1167398478.3459
BDI;1992;1083037670.60484
BDI;1993;938632612.026359
BDI;1994;925030590.153683
BDI;1995;1000428393.88528
BDI;1996;869033856.317093
BDI;1997;972896267.915425
BDI;1998;893770806.077641
BDI;1999;808077223.365746
BDI;2000;870486065.883137
BDI;2001;876794723.068586
BDI;2002;825394490.159111
BDI;2003;784654423.620476
BDI;2004;915257323.3961
BDI;2005;1117113045.65222
BDI;2006;1273375020.26862
BDI;2007;1356199364.85882
BDI;2008;1611835901.9063
BDI;2009;1781455092.07114
BDI;2010;2032135246.50004
BDI;2011;2235820867.82743
BDI;2012;2333308099.46249
BDI;2013;2451625332.74584
BDI;2014;2705783272.07443
BDI;2015;3104394858.11518
BDI;2016;2959640987.29943
BDI;2017;3172292379.36329
BDI;2018;3036931818.18182
BDI;2019;3012334881.64057
CPV;1980;142246875.536716
CPV;1981;139468114.599741
CPV;1982;140630758.594899
CPV;1983;138476239.366792
CPV;1984;132019065.033419
CPV;1985;137728155.212661
CPV;1986;190651207.999511
CPV;1987;235253171.841062
CPV;1988;264308140.285149
CPV;1989;267448513.108168
CPV;1990;306891107.262039
CPV;1991;319827058.592875
CPV;1992;357160985.327413
CPV;1993;490417389.682569
CPV;1994;406580652.330537
CPV;1995;487148993.533109
CPV;1996;501979069.274683
CPV;1997;490608657.924976
CPV;1998;521910560.524868
CPV;1999;592416703.058878
CPV;2000;539227277.626411
CPV;2001;563024383.296626
CPV;2002;620974660.230303
CPV;2003;813963830.179217
CPV;2004;924318490.7598
CPV;2005;971977088.156914
CPV;2006;1107891063.43863
CPV;2007;1513933983.22398
CPV;2008;1789333748.6799
CPV;2009;1711817181.52969
CPV;2010;1664310769.55229
CPV;2011;1865915544.12445
CPV;2012;1741809808.96442
CPV;2013;1850470042.43281
CPV;2014;1859898513.26858
CPV;2015;1596800287.16405
CPV;2016;1662998678.36743
CPV;2017;1769787215.14611
CPV;2018;1966983316.56524
CPV;2019;1981845740.35828
KHM;1960;637142865.714286
KHM;1961;642857134.285714
KHM;1962;660000008.571429
KHM;1963;728571437.142857
KHM;1964;782857128.571429
KHM;1965;868571428.571429
KHM;1966;914285714.285714
KHM;1967;962857134.285714
KHM;1968;1065714248.57143
KHM;1969;978873232.394366
KHM;1970;718401157.724163
KHM;1971;969911421.39418006
KHM;1972;505549441.375077
KHM;1973;702899155.982033
KHM;1974;588443893.689773
KHM;1993;2533727592.04165
KHM;1994;2791435272.26653
KHM;1995;3441205692.9166
KHM;1996;3506695719.57259
KHM;1997;3443413388.6909
KHM;1998;3120425502.58253
KHM;1999;3517242477.2285
KHM;2000;3677897739.07628
KHM;2001;3984000517.02345
KHM;2002;4284028482.53766
KHM;2003;4658246918.27092
KHM;2004;5337833248.03924
KHM;2005;6293046161.83262
KHM;2006;7274595706.67154
KHM;2007;8639235842.18075
KHM;2008;10351914093.1723
KHM;2009;10401851850.6108
KHM;2010;11242275198.9783
KHM;2011;12829541141.0127
KHM;2012;14054443213.4639
KHM;2013;15227991395.2201
KHM;2014;16702610842.4025
KHM;2015;18049954289.4229
KHM;2016;20016747754.0192
KHM;2017;22177200511.5811
KHM;2018;24571753583.4922
KHM;2019;27089389786.979
CMR;1960;618740988.011405
CMR;1961;657597382.759152
CMR;1962;699373701.217138
CMR;1963;723624365.288138
CMR;1964;782384527.813649
CMR;1965;814139855.756458
CMR;1966;853268771.097081
CMR;1967;934079050.346173
CMR;1968;1053077155.17925
CMR;1969;1152418514.82616
CMR;1970;1160002260.94729
CMR;1971;1233991075.11626
CMR;1972;1430951331.85034
CMR;1973;1758727395.18703
CMR;1974;2255496995.49378
CMR;1975;2752771043.88609
CMR;1976;3076592431.27204
CMR;1977;3366368664.59706
CMR;1978;4409920643.6422
CMR;1979;5811444660.65752
CMR;1980;6740756568.91566
CMR;1981;7636345827.34308
CMR;1982;7322914570.15588
CMR;1983;7381854746.91629
CMR;1984;7801858825.18416
CMR;1985;8148223603.58398
CMR;1986;10621158532.5193
CMR;1987;12302471429.4318
CMR;1988;12493286761.7341
CMR;1989;11140055364.1502
CMR;1990;11151578050.7356
CMR;1991;12434370004.9586
CMR;1992;11396310990.2197
CMR;1993;15498179313.0425
CMR;1994;10600157683.8412
CMR;1995;9643953174.77349
CMR;1996;10513387441.6194
CMR;1997;10833497457.5123
CMR;1998;10612847429.35
CMR;1999;11198378749.4719
CMR;2000;10083937740.0624
CMR;2001;10371327756.4548
CMR;2002;11579343088.1613
CMR;2003;14548845764.5325
CMR;2004;17430933517.2998
CMR;2005;17944084201.4901
CMR;2006;19356046327.8995
CMR;2007;22365265025.66
CMR;2008;26409781215.1844
CMR;2009;26017925551.8426
CMR;2010;26169323292.5278
CMR;2011;29375448542.4466
CMR;2012;29102772799.0038
CMR;2013;32357345500.9885
CMR;2014;34989493826.2179
CMR;2015;30928653813.8538
CMR;2016;32643697595.8378
CMR;2017;35009262788.15
CMR;2018;38694156862.9922
CMR;2019;39007354359.2798
CAN;1960;40461721692.6468
CAN;1961;40934952063.9468
CAN;1962;42227447631.9159
CAN;1963;45029988561.2124
CAN;1964;49377522896.703
CAN;1965;54515179580.7148
CAN;1966;61088384036.6515
CAN;1967;65668655501.1254
CAN;1968;71829810519.8955
CAN;1969;79148411661.6902
CAN;1970;87896095320.1263
CAN;1971;99271961774.6088
CAN;1972;113082820486.918
CAN;1973;131321858814.119
CAN;1974;160408697341.513
CAN;1975;173834029689.343
CAN;1976;206575564908.722
CAN;1977;211612157028.679
CAN;1978;218632867537.477
CAN;1979;243072102612.259
CAN;1980;273853826548.067
CAN;1981;306214863624.99
CAN;1982;313506525087.136
CAN;1983;340547711781.889
CAN;1984;355372558103.621
CAN;1985;364756499450.751
CAN;1986;377437927311.983
CAN;1987;431316742081.448
CAN;1988;507354351182.254
CAN;1989;565055743243.243
CAN;1990;593929550908.468
CAN;1991;610328183643.188
CAN;1992;592387689252.916
CAN;1993;577170761956.438
CAN;1994;578139279437.61
CAN;1995;604031623433.401
CAN;1996;628546387972.131
CAN;1997;652823920265.781
CAN;1998;631813279406.808
CAN;1999;676084000807.7
CAN;2000;742295468318.632
CAN;2001;736379777892.562
CAN;2002;757950678646.53
CAN;2003;892382413817.715
CAN;2004;1023196771714.07
CAN;2005;1169357979864.66
CAN;2006;1315415197461.21
CAN;2007;1464977190205.75
CAN;2008;1549131208997.19
CAN;2009;1371153004986.44
CAN;2010;1613464422811.13
CAN;2011;1788647906047.76
CAN;2012;1828689329348.99
CAN;2013;1847208522155.34
CAN;2014;1803533209844.65
CAN;2015;1556129524418.21
CAN;2016;1528243213982.08
CAN;2017;1649878054226.82
CAN;2018;1716262621082.22
CAN;2019;1736425629519.96
CYM;2006;4200439498.52838
CYM;2007;4466438823.03247
CYM;2008;4586114070.09916
CYM;2009;4281868765.92454
CYM;2010;4156990816.04561
CYM;2011;4186223864.8445
CYM;2012;4291158967.90881
CYM;2013;4405954696.16336
CYM;2014;4563017851.62436
CYM;2015;4708336756.08849
CYM;2016;4909498942.67103
CYM;2017;5153091157.77225
CYM;2018;5517361237.63423
CAF;1960;112155598.949571
CAF;1961;123134584.467673
CAF;1962;124482748.937917
CAF;1963;129379097.888958
CAF;1964;142025069.461676
CAF;1965;150574816.300764
CAF;1966;157930041.875883
CAF;1967;163820538.867947
CAF;1968;191767436.956884
CAF;1969;188039191.323608
CAF;1970;189106554.521277
CAF;1971;201450768.367553
CAF;1972;230317908.038643
